round,work_amount,round_duration
0,0,10000000
1,0,10000000
2,0,20000000
3,0,10000000
4,0,10000000
5,0,20000000
6,0,10000000
7,0,10000000
8,0,20000000
9,0,10000000
10,0,10000000
11,0,10000000
12,0,20000000
13,0,10000000
14,0,10000000
15,0,10000000
16,0,20000000
17,0,10000000
18,0,10000000
19,0,20000000
20,0,10000000
21,0,10000000
22,0,10000000
23,0,20000000
24,0,10000000
25,0,10000000
26,0,10000000
27,0,20000000
28,0,10000000
29,0,10000000
